Frequency (Hz),RIN (Hz^-1/2)
31670.79487,7.95E-07
31700.46474,7.78E-07
31730.1346,7.66E-07
31759.80447,7.57E-07
31789.47434,7.50E-07
31819.14421,7.52E-07
31848.81407,7.56E-07
31878.48394,7.56E-07
31908.15381,7.49E-07
31937.82368,7.38E-07
31967.49354,7.42E-07
31997.16341,7.61E-07
32026.83328,7.77E-07
32056.50315,7.70E-07
32086.17301,7.47E-07
32115.84288,7.30E-07
32145.51275,7.27E-07
32175.18262,7.36E-07
32204.85249,7.43E-07
32234.52235,7.54E-07
32264.19222,7.71E-07
32293.86209,7.84E-07
32323.53196,7.90E-07
32353.20182,7.83E-07
32382.87169,7.66E-07
32412.54156,7.75E-07
32442.21143,8.43E-07
32471.88129,9.27E-07
32501.55116,9.56E-07
32531.22103,9.12E-07
32560.8909,8.43E-07
32590.56076,8.01E-07
32620.23063,7.94E-07
32649.9005,8.07E-07
32679.57037,8.24E-07
32709.24023,8.28E-07
32738.9101,8.18E-07
32768.57997,8.02E-07
32798.24984,7.92E-07
32827.91971,7.92E-07
32857.58957,7.99E-07
32887.25944,8.00E-07
32916.92931,7.84E-07
32946.59918,7.64E-07
32976.26904,7.56E-07
33005.93891,7.57E-07
33035.60878,7.51E-07
33065.27865,7.41E-07
33094.94851,7.41E-07
33124.61838,7.48E-07
33154.28825,7.52E-07
33183.95812,7.49E-07
33213.62798,7.42E-07
33243.29785,7.42E-07
33272.96772,7.43E-07
33302.63759,7.45E-07
33332.30745,7.57E-07
33361.97732,7.73E-07
33391.64719,7.82E-07
33421.31706,7.80E-07
33450.98693,7.69E-07
33480.65679,7.59E-07
33510.32666,7.54E-07
33539.99653,7.55E-07
33569.6664,7.57E-07
33599.33626,7.50E-07
33629.00613,7.35E-07
33658.676,7.30E-07
33688.34587,7.38E-07
33718.01573,7.41E-07
33747.6856,7.27E-07
33777.35547,7.19E-07
33807.02534,7.32E-07
33836.6952,7.50E-07
33866.36507,7.57E-07
33896.03494,7.55E-07
33925.70481,7.50E-07
33955.37467,7.40E-07
33985.04454,7.31E-07
34014.71441,7.35E-07
34044.38428,7.46E-07
34074.05415,7.55E-07
34103.72401,7.55E-07
34133.39388,7.51E-07
34163.06375,7.45E-07
34192.73362,7.40E-07
34222.40348,7.39E-07
34252.07335,7.54E-07
34281.74322,7.70E-07
34311.41309,7.66E-07
34341.08295,7.51E-07
34370.75282,7.44E-07
34400.42269,7.42E-07
34430.09256,7.41E-07
34459.76242,7.41E-07
34489.43229,7.37E-07
34519.10216,7.36E-07
34548.77203,7.44E-07
34578.4419,7.42E-07
34608.11176,7.35E-07
34637.78163,7.36E-07
34667.4515,7.43E-07
34697.12137,7.48E-07
34726.79123,7.53E-07
34756.4611,7.60E-07
34786.13097,7.62E-07
34815.80084,7.52E-07
34845.4707,7.37E-07
34875.14057,7.28E-07
34904.81044,7.34E-07
34934.48031,7.53E-07
34964.15017,7.64E-07
34993.82004,7.54E-07
35023.48991,7.38E-07
35053.15978,7.35E-07
35082.82964,7.46E-07
35112.49951,7.68E-07
35142.16938,7.77E-07
35171.83925,7.61E-07
35201.50912,7.33E-07
35231.17898,7.08E-07
35260.84885,7.01E-07
35290.51872,7.09E-07
35320.18859,7.18E-07
35349.85845,7.25E-07
35379.52832,7.35E-07
35409.19819,7.49E-07
35438.86806,7.52E-07
35468.53792,7.41E-07
35498.20779,7.30E-07
35527.87766,7.32E-07
35557.54753,7.38E-07
35587.21739,7.41E-07
35616.88726,7.46E-07
35646.55713,7.57E-07
35676.227,7.67E-07
35705.89686,7.67E-07
35735.56673,7.67E-07
35765.2366,7.72E-07
35794.90647,7.71E-07
35824.57634,7.58E-07
35854.2462,7.44E-07
35883.91607,7.30E-07
35913.58594,7.20E-07
35943.25581,7.20E-07
35972.92567,7.31E-07
36002.59554,7.44E-07
36032.26541,7.50E-07
36061.93528,7.50E-07
36091.60514,7.43E-07
36121.27501,7.37E-07
36150.94488,7.37E-07
36180.61475,7.38E-07
36210.28461,7.41E-07
36239.95448,7.39E-07
36269.62435,7.30E-07
36299.29422,7.15E-07
36328.96408,6.97E-07
36358.63395,6.89E-07
36388.30382,7.00E-07
36417.97369,7.19E-07
36447.64356,7.31E-07
36477.31342,7.37E-07
36506.98329,7.36E-07
36536.65316,7.36E-07
36566.32303,7.42E-07
36595.99289,7.53E-07
36625.66276,7.53E-07
36655.33263,7.44E-07
36685.0025,7.39E-07
36714.67236,7.38E-07
36744.34223,7.44E-07
36774.0121,7.51E-07
36803.68197,7.46E-07
36833.35183,7.36E-07
36863.0217,7.28E-07
36892.69157,7.23E-07
36922.36144,7.17E-07
36952.0313,7.12E-07
36981.70117,7.13E-07
37011.37104,7.18E-07
37041.04091,7.22E-07
37070.71078,7.28E-07
37100.38064,7.31E-07
37130.05051,7.29E-07
37159.72038,7.27E-07
37189.39025,7.32E-07
37219.06011,7.32E-07
37248.72998,7.19E-07
37278.39985,7.00E-07
37308.06972,6.90E-07
37337.73958,6.92E-07
37367.40945,6.92E-07
37397.07932,6.97E-07
37426.74919,7.01E-07
37456.41905,6.98E-07
37486.08892,6.97E-07
37515.75879,7.08E-07
37545.42866,7.21E-07
37575.09852,7.32E-07
37604.76839,7.38E-07
37634.43826,7.37E-07
37664.10813,7.37E-07
37693.778,7.38E-07
37723.44786,7.32E-07
37753.11773,7.13E-07
37782.7876,6.88E-07
37812.45747,6.78E-07
37842.12733,6.79E-07
37871.7972,6.87E-07
37901.46707,7.02E-07
37931.13694,7.09E-07
37960.8068,7.13E-07
37990.47667,7.17E-07
38020.14654,7.21E-07
38049.81641,7.21E-07
38079.48627,7.09E-07
38109.15614,6.96E-07
38138.82601,6.91E-07
38168.49588,6.93E-07
38198.16574,6.99E-07
38227.83561,7.09E-07
38257.50548,7.22E-07
38287.17535,7.39E-07
38316.84522,7.50E-07
38346.51508,7.44E-07
38376.18495,7.24E-07
38405.85482,7.00E-07
38435.52469,6.89E-07
38465.19455,6.90E-07
38494.86442,6.94E-07
38524.53429,6.96E-07
38554.20416,6.97E-07
38583.87402,7.03E-07
38613.54389,7.11E-07
38643.21376,7.16E-07
38672.88363,7.16E-07
38702.55349,7.17E-07
38732.22336,7.17E-07
38761.89323,7.14E-07
38791.5631,7.08E-07
38821.23296,7.06E-07
38850.90283,7.12E-07
38880.5727,7.20E-07
38910.24257,7.24E-07
38939.91244,7.19E-07
38969.5823,7.07E-07
38999.25217,6.95E-07
39028.92204,6.92E-07
39058.59191,6.94E-07
39088.26177,6.94E-07
39117.93164,7.02E-07
39147.60151,7.18E-07
39177.27138,7.34E-07
39206.94124,7.36E-07
39236.61111,7.24E-07
39266.28098,7.02E-07
39295.95085,6.83E-07
39325.62071,6.79E-07
39355.29058,6.93E-07
39384.96045,7.16E-07
39414.63032,7.39E-07
39444.30018,7.51E-07
39473.97005,7.45E-07
39503.63992,7.25E-07
39533.30979,7.05E-07
39562.97966,6.97E-07
39592.64952,7.04E-07
39622.31939,7.21E-07
39651.98926,7.31E-07
39681.65913,7.35E-07
39711.32899,7.41E-07
39740.99886,7.44E-07
39770.66873,7.43E-07
39800.3386,7.38E-07
39830.00846,7.31E-07
39859.67833,7.23E-07
39889.3482,7.20E-07
39919.01807,7.31E-07
39948.68793,7.43E-07
39978.3578,7.47E-07
40008.02767,7.41E-07
40037.69754,7.35E-07
40067.36741,7.31E-07
40097.03727,7.27E-07
40126.70714,7.20E-07
40156.37701,7.05E-07
40186.04688,6.90E-07
40215.71674,6.85E-07
40245.38661,6.98E-07
40275.05648,7.20E-07
40304.72635,7.34E-07
40334.39621,7.32E-07
40364.06608,7.13E-07
40393.73595,6.93E-07
40423.40582,6.84E-07
40453.07568,6.89E-07
40482.74555,6.96E-07
40512.41542,6.96E-07
40542.08529,6.89E-07
40571.75515,6.85E-07
40601.42502,6.96E-07
40631.09489,7.08E-07
40660.76476,7.11E-07
40690.43463,7.12E-07
40720.10449,7.18E-07
40749.77436,7.32E-07
40779.44423,7.52E-07
40809.1141,7.76E-07
40838.78396,7.86E-07
40868.45383,7.73E-07
40898.1237,7.42E-07
40927.79357,7.14E-07
40957.46343,6.99E-07
40987.1333,6.87E-07
41016.80317,6.83E-07
41046.47304,6.90E-07
41076.1429,7.00E-07
41105.81277,7.09E-07
41135.48264,7.16E-07
41165.15251,7.16E-07
41194.82237,7.09E-07
41224.49224,7.02E-07
41254.16211,7.04E-07
41283.83198,7.09E-07
41313.50185,7.09E-07
41343.17171,7.04E-07
41372.84158,6.99E-07
41402.51145,7.02E-07
41432.18132,7.09E-07
41461.85118,7.11E-07
41491.52105,7.07E-07
41521.19092,7.04E-07
41550.86079,7.08E-07
41580.53065,7.18E-07
41610.20052,7.26E-07
41639.87039,7.31E-07
41669.54026,7.30E-07
41699.21012,7.23E-07
41728.87999,7.12E-07
41758.54986,7.13E-07
41788.21973,7.24E-07
41817.88959,7.24E-07
41847.55946,7.09E-07
41877.22933,6.93E-07
41906.8992,6.96E-07
41936.56907,7.08E-07
41966.23893,7.13E-07
41995.9088,7.11E-07
42025.57867,7.10E-07
42055.24854,7.17E-07
42084.9184,7.22E-07
42114.58827,7.19E-07
42144.25814,7.05E-07
42173.92801,6.88E-07
42203.59787,6.80E-07
42233.26774,6.80E-07
42262.93761,6.88E-07
42292.60748,6.93E-07
42322.27734,6.92E-07
42351.94721,6.91E-07
42381.61708,6.87E-07
42411.28695,6.78E-07
42440.95681,6.73E-07
42470.62668,6.78E-07
42500.29655,6.89E-07
42529.96642,6.97E-07
42559.63629,7.04E-07
42589.30615,7.07E-07
42618.97602,7.08E-07
42648.64589,7.09E-07
42678.31576,7.09E-07
42707.98562,7.12E-07
42737.65549,7.15E-07
42767.32536,7.16E-07
42796.99523,7.13E-07
42826.66509,7.02E-07
42856.33496,6.89E-07
42886.00483,6.83E-07
42915.6747,6.85E-07
42945.34456,6.92E-07
42975.01443,7.00E-07
43004.6843,7.07E-07
43034.35417,7.07E-07
43064.02403,6.98E-07
43093.6939,6.89E-07
43123.36377,6.84E-07
43153.03364,6.76E-07
43182.70351,6.61E-07
43212.37337,6.52E-07
43242.04324,6.61E-07
43271.71311,6.77E-07
43301.38298,6.84E-07
43331.05284,6.81E-07
43360.72271,6.79E-07
43390.39258,6.85E-07
43420.06245,6.96E-07
43449.73231,7.04E-07
43479.40218,7.04E-07
43509.07205,6.97E-07
43538.74192,6.86E-07
43568.41178,6.81E-07
43598.08165,6.86E-07
43627.75152,6.93E-07
43657.42139,6.96E-07
43687.09125,6.98E-07
43716.76112,7.05E-07
43746.43099,7.21E-07
43776.10086,7.23E-07
43805.77073,7.00E-07
43835.44059,6.74E-07
43865.11046,6.68E-07
43894.78033,6.89E-07
43924.4502,7.10E-07
43954.12006,7.16E-07
43983.78993,7.10E-07
44013.4598,6.99E-07
44043.12967,6.90E-07
44072.79953,6.91E-07
44102.4694,7.01E-07
44132.13927,7.03E-07
44161.80914,6.98E-07
44191.479,6.91E-07
44221.14887,6.85E-07
44250.81874,6.77E-07
44280.48861,6.66E-07
44310.15847,6.61E-07
44339.82834,6.65E-07
44369.49821,6.71E-07
44399.16808,6.75E-07
44428.83795,6.78E-07
44458.50781,6.83E-07
44488.17768,6.91E-07
44517.84755,6.95E-07
44547.51742,6.94E-07
44577.18728,6.87E-07
44606.85715,6.80E-07
44636.52702,6.69E-07
44666.19689,6.60E-07
44695.86675,6.59E-07
44725.53662,6.69E-07
44755.20649,6.81E-07
44784.87636,6.88E-07
44814.54622,6.96E-07
44844.21609,7.02E-07
44873.88596,7.02E-07
44903.55583,7.01E-07
44933.22569,6.97E-07
44962.89556,6.84E-07
44992.56543,6.65E-07
45022.2353,6.53E-07
45051.90517,6.55E-07
45081.57503,6.65E-07
45111.2449,6.81E-07
45140.91477,7.03E-07
45170.58464,7.18E-07
45200.2545,7.20E-07
45229.92437,7.08E-07
45259.59424,6.90E-07
45289.26411,6.78E-07
45318.93397,6.78E-07
45348.60384,6.85E-07
45378.27371,6.88E-07
45407.94358,6.88E-07
45437.61344,6.86E-07
45467.28331,6.83E-07
45496.95318,6.80E-07
45526.62305,6.76E-07
45556.29291,6.74E-07
45585.96278,6.75E-07
45615.63265,6.79E-07
45645.30252,6.87E-07
45674.97239,6.94E-07
45704.64225,6.98E-07
45734.31212,6.99E-07
45763.98199,6.89E-07
45793.65186,6.74E-07
45823.32172,6.72E-07
45852.99159,6.79E-07
45882.66146,6.78E-07
45912.33133,6.71E-07
45942.00119,6.66E-07
45971.67106,6.65E-07
46001.34093,6.64E-07
46031.0108,6.63E-07
46060.68066,6.69E-07
46090.35053,6.74E-07
46120.0204,6.71E-07
46149.69027,6.60E-07
46179.36014,6.49E-07
46209.03,6.50E-07
46238.69987,6.67E-07
46268.36974,6.84E-07
46298.03961,6.86E-07
46327.70947,6.77E-07
46357.37934,6.63E-07
46387.04921,6.57E-07
46416.71908,6.65E-07
46446.38894,6.86E-07
46476.05881,7.08E-07
46505.72868,7.16E-07
46535.39855,7.11E-07
46565.06841,7.00E-07
46594.73828,6.94E-07
46624.40815,6.95E-07
46654.07802,7.00E-07
46683.74788,7.02E-07
46713.41775,7.03E-07
46743.08762,7.04E-07
46772.75749,7.01E-07
46802.42736,6.92E-07
46832.09722,6.83E-07
46861.76709,6.73E-07
46891.43696,6.65E-07
46921.10683,6.64E-07
46950.77669,6.67E-07
46980.44656,6.77E-07
47010.11643,6.96E-07
47039.7863,7.19E-07
47069.45616,7.33E-07
47099.12603,7.21E-07
47128.7959,6.92E-07
47158.46577,6.66E-07
47188.13563,6.55E-07
47217.8055,6.61E-07
47247.47537,6.70E-07
47277.14524,6.76E-07
47306.8151,6.80E-07
47336.48497,6.83E-07
47366.15484,6.88E-07
47395.82471,6.90E-07
47425.49458,6.86E-07
47455.16444,6.81E-07
47484.83431,6.79E-07
47514.50418,6.72E-07
47544.17405,6.57E-07
47573.84391,6.41E-07
47603.51378,6.38E-07
47633.18365,6.46E-07
47662.85352,6.54E-07
47692.52338,6.56E-07
47722.19325,6.62E-07
47751.86312,6.78E-07
47781.53299,6.90E-07
47811.20285,6.97E-07
47840.87272,7.01E-07
47870.54259,7.01E-07
47900.21246,6.95E-07
47929.88232,6.86E-07
47959.55219,6.79E-07
47989.22206,6.74E-07
48018.89193,6.64E-07
48048.5618,6.53E-07
48078.23166,6.48E-07
48107.90153,6.46E-07
48137.5714,6.47E-07
48167.24127,6.52E-07
48196.91113,6.55E-07
48226.581,6.54E-07
48256.25087,6.41E-07
48285.92074,6.17E-07
48315.5906,6.05E-07
48345.26047,6.20E-07
48374.93034,6.49E-07
48404.60021,6.66E-07
48434.27007,6.66E-07
48463.93994,6.67E-07
48493.60981,6.79E-07
48523.27968,6.88E-07
48552.94954,6.85E-07
48582.61941,6.83E-07
48612.28928,6.92E-07
48641.95915,7.00E-07
48671.62902,6.98E-07
48701.29888,6.87E-07
48730.96875,6.73E-07
48760.63862,6.68E-07
48790.30849,6.71E-07
48819.97835,6.72E-07
48849.64822,6.67E-07
48879.31809,6.59E-07
48908.98796,6.53E-07
48938.65782,6.55E-07
48968.32769,6.63E-07
48997.99756,6.68E-07
49027.66743,6.72E-07
49057.33729,6.72E-07
49087.00716,6.75E-07
49116.67703,6.83E-07
49146.3469,6.86E-07
49176.01676,6.79E-07
49205.68663,6.66E-07
49235.3565,6.52E-07
49265.02637,6.43E-07
49294.69624,6.39E-07
49324.3661,6.40E-07
49354.03597,6.46E-07
49383.70584,6.52E-07
49413.37571,6.59E-07
49443.04557,6.66E-07
49472.71544,6.63E-07
49502.38531,6.47E-07
49532.05518,6.31E-07
49561.72504,6.27E-07
49591.39491,6.23E-07
49621.06478,6.21E-07
49650.73465,6.32E-07
49680.40451,6.54E-07
49710.07438,6.74E-07
49739.74425,6.84E-07
49769.41412,6.89E-07
49799.08398,6.97E-07
49828.75385,7.00E-07
49858.42372,6.95E-07
49888.09359,6.87E-07
49917.76346,6.77E-07
49947.43332,6.66E-07
49977.10319,6.52E-07
50006.77306,6.43E-07
50036.44293,6.40E-07
50066.11279,6.41E-07
50095.78266,6.45E-07
50125.45253,6.47E-07
50155.1224,6.51E-07
50184.79226,6.55E-07
50214.46213,6.60E-07
50244.132,6.59E-07
50273.80187,6.48E-07
50303.47173,6.37E-07
50333.1416,6.36E-07
50362.81147,6.43E-07
50392.48134,6.53E-07
50422.1512,6.65E-07
50451.82107,6.73E-07
50481.49094,6.72E-07
50511.16081,6.68E-07
50540.83068,6.67E-07
50570.50054,6.68E-07
50600.17041,6.72E-07
50629.84028,6.74E-07
50659.51015,6.74E-07
50689.18001,6.72E-07
50718.84988,6.63E-07
50748.51975,6.51E-07
50778.18962,6.45E-07
50807.85948,6.47E-07
50837.52935,6.53E-07
50867.19922,6.59E-07
50896.86909,6.57E-07
50926.53895,6.51E-07
50956.20882,6.48E-07
50985.87869,6.50E-07
51015.54856,6.52E-07
51045.21842,6.50E-07
51074.88829,6.46E-07
51104.55816,6.41E-07
51134.22803,6.35E-07
51163.8979,6.32E-07
51193.56776,6.35E-07
51223.23763,6.40E-07
51252.9075,6.43E-07
51282.57737,6.47E-07
51312.24723,6.54E-07
51341.9171,6.57E-07
51371.58697,6.49E-07
51401.25684,6.39E-07
51430.9267,6.36E-07
51460.59657,6.42E-07
51490.26644,6.55E-07
51519.93631,6.73E-07
51549.60617,6.91E-07
51579.27604,6.95E-07
51608.94591,6.80E-07
51638.61578,6.58E-07
51668.28565,6.43E-07
51697.95551,6.38E-07
51727.62538,6.42E-07
51757.29525,6.52E-07
51786.96512,6.56E-07
51816.63498,6.57E-07
51846.30485,6.67E-07
51875.97472,6.81E-07
51905.64459,6.84E-07
51935.31445,6.77E-07
51964.98432,6.65E-07
51994.65419,6.50E-07
52024.32406,6.35E-07
52053.99392,6.33E-07
52083.66379,6.43E-07
52113.33366,6.55E-07
52143.00353,6.62E-07
52172.67339,6.63E-07
52202.34326,6.61E-07
52232.01313,6.61E-07
52261.683,6.55E-07
52291.35287,6.49E-07
52321.02273,6.46E-07
52350.6926,6.44E-07
52380.36247,6.43E-07
52410.03234,6.48E-07
52439.7022,6.54E-07
52469.37207,6.56E-07
52499.04194,6.56E-07
52528.71181,6.53E-07
52558.38167,6.46E-07
52588.05154,6.44E-07
52617.72141,6.47E-07
52647.39128,6.51E-07
52677.06114,6.53E-07
52706.73101,6.55E-07
52736.40088,6.57E-07
52766.07075,6.59E-07
52795.74061,6.59E-07
52825.41048,6.52E-07
52855.08035,6.42E-07
52884.75022,6.39E-07
52914.42009,6.44E-07
52944.08995,6.58E-07
52973.75982,6.66E-07
53003.42969,6.58E-07
53033.09956,6.44E-07
53062.76942,6.38E-07
53092.43929,6.38E-07
53122.10916,6.37E-07
53151.77903,6.35E-07
53181.44889,6.42E-07
53211.11876,6.57E-07
53240.78863,6.62E-07
53270.4585,6.56E-07
53300.12836,6.47E-07
53329.79823,6.41E-07
53359.4681,6.44E-07
53389.13797,6.51E-07
53418.80783,6.57E-07
53448.4777,6.57E-07
53478.14757,6.57E-07
53507.81744,6.62E-07
53537.48731,6.66E-07
53567.15717,6.58E-07
53596.82704,6.40E-07
53626.49691,6.22E-07
53656.16678,6.15E-07
53685.83664,6.19E-07
53715.50651,6.28E-07
53745.17638,6.40E-07
53774.84625,6.50E-07
53804.51611,6.49E-07
53834.18598,6.41E-07
53863.85585,6.29E-07
53893.52572,6.18E-07
53923.19558,6.19E-07
53952.86545,6.24E-07
53982.53532,6.18E-07
54012.20519,6.08E-07
54041.87505,6.06E-07
54071.54492,6.15E-07
54101.21479,6.27E-07
54130.88466,6.36E-07
54160.55453,6.35E-07
54190.22439,6.28E-07
54219.89426,6.23E-07
54249.56413,6.24E-07
54279.234,6.34E-07
54308.90386,6.42E-07
54338.57373,6.48E-07
54368.2436,6.49E-07
54397.91347,6.46E-07
54427.58333,6.44E-07
54457.2532,6.41E-07
54486.92307,6.38E-07
54516.59294,6.37E-07
54546.2628,6.39E-07
54575.93267,6.46E-07
54605.60254,6.53E-07
54635.27241,6.52E-07
54664.94227,6.47E-07
54694.61214,6.47E-07
54724.28201,6.44E-07
54753.95188,6.42E-07
54783.62175,6.42E-07
54813.29161,6.39E-07
54842.96148,6.41E-07
54872.63135,6.55E-07
54902.30122,6.68E-07
54931.97108,6.75E-07
54961.64095,6.78E-07
54991.31082,6.73E-07
55020.98069,6.66E-07
55050.65055,6.58E-07
55080.32042,6.54E-07
55109.99029,6.49E-07
55139.66016,6.41E-07
55169.33002,6.39E-07
55198.99989,6.46E-07
55228.66976,6.57E-07
55258.33963,6.63E-07
55288.00949,6.60E-07
55317.67936,6.54E-07
55347.34923,6.51E-07
55377.0191,6.52E-07
55406.68897,6.52E-07
55436.35883,6.48E-07
55466.0287,6.49E-07
55495.69857,6.54E-07
55525.36844,6.51E-07
55555.0383,6.40E-07
55584.70817,6.30E-07
55614.37804,6.26E-07
55644.04791,6.32E-07
55673.71777,6.44E-07
55703.38764,6.46E-07
55733.05751,6.37E-07
55762.72738,6.28E-07
55792.39724,6.22E-07
55822.06711,6.17E-07
55851.73698,6.14E-07
55881.40685,6.12E-07
55911.07671,6.15E-07
55940.74658,6.20E-07
55970.41645,6.24E-07
56000.08632,6.28E-07
56029.75619,6.27E-07
56059.42605,6.23E-07
56089.09592,6.19E-07
56118.76579,6.17E-07
56148.43566,6.24E-07
56178.10552,6.35E-07
56207.77539,6.43E-07
56237.44526,6.47E-07
56267.11513,6.43E-07
56296.78499,6.36E-07
56326.45486,6.33E-07
56356.12473,6.33E-07
56385.7946,6.28E-07
56415.46446,6.16E-07
56445.13433,6.05E-07
56474.8042,6.01E-07
56504.47407,6.06E-07
56534.14393,6.16E-07
56563.8138,6.23E-07
56593.48367,6.20E-07
56623.15354,6.16E-07
56652.82341,6.18E-07
56682.49327,6.21E-07
56712.16314,6.21E-07
56741.83301,6.26E-07
56771.50288,6.40E-07
56801.17274,6.56E-07
56830.84261,6.62E-07
56860.51248,6.53E-07
56890.18235,6.35E-07
56919.85221,6.16E-07
56949.52208,6.05E-07
56979.19195,6.09E-07
57008.86182,6.24E-07
57038.53168,6.44E-07
57068.20155,6.63E-07
57097.87142,6.69E-07
57127.54129,6.57E-07
57157.21116,6.39E-07
57186.88102,6.28E-07
57216.55089,6.27E-07
57246.22076,6.31E-07
57275.89063,6.33E-07
57305.56049,6.30E-07
57335.23036,6.28E-07
57364.90023,6.23E-07
57394.5701,6.15E-07
57424.23996,6.14E-07
57453.90983,6.25E-07
57483.5797,6.36E-07
57513.24957,6.43E-07
57542.91943,6.45E-07
57572.5893,6.47E-07
57602.25917,6.48E-07
57631.92904,6.46E-07
57661.5989,6.42E-07
57691.26877,6.40E-07
57720.93864,6.40E-07
57750.60851,6.36E-07
57780.27838,6.22E-07
57809.94824,6.08E-07
57839.61811,6.01E-07
57869.28798,6.05E-07
57898.95785,6.15E-07
57928.62771,6.22E-07
57958.29758,6.22E-07
57987.96745,6.17E-07
58017.63732,6.14E-07
58047.30718,6.17E-07
58076.97705,6.23E-07
58106.64692,6.32E-07
58136.31679,6.39E-07
58165.98665,6.43E-07
58195.65652,6.45E-07
58225.32639,6.36E-07
58254.99626,6.14E-07
58284.66612,5.93E-07
58314.33599,5.91E-07
58344.00586,5.98E-07
58373.67573,6.00E-07
58403.3456,6.00E-07
58433.01546,6.01E-07
58462.68533,6.02E-07
58492.3552,6.04E-07
58522.02507,6.09E-07
58551.69493,6.22E-07
58581.3648,6.38E-07
58611.03467,6.46E-07
58640.70454,6.38E-07
58670.3744,6.19E-07
58700.04427,6.09E-07
58729.71414,6.16E-07
58759.38401,6.31E-07
58789.05387,6.48E-07
58818.72374,6.56E-07
58848.39361,6.48E-07
58878.06348,6.31E-07
58907.73334,6.14E-07
58937.40321,6.06E-07
58967.07308,6.06E-07
58996.74295,6.04E-07
59026.41282,6.00E-07
59056.08268,6.03E-07
59085.75255,6.15E-07
59115.42242,6.26E-07
59145.09229,6.30E-07
59174.76215,6.27E-07
59204.43202,6.24E-07
59234.10189,6.21E-07
59263.77176,6.20E-07
59293.44162,6.22E-07
59323.11149,6.24E-07
59352.78136,6.23E-07
59382.45123,6.16E-07
59412.12109,6.07E-07
59441.79096,6.01E-07
59471.46083,6.03E-07
59501.1307,6.17E-07
59530.80056,6.34E-07
59560.47043,6.40E-07
59590.1403,6.29E-07
59619.81017,6.11E-07
59649.48004,6.02E-07
59679.1499,6.04E-07
59708.81977,6.14E-07
59738.48964,6.25E-07
59768.15951,6.30E-07
59797.82937,6.31E-07
59827.49924,6.31E-07
59857.16911,6.30E-07
59886.83898,6.21E-07
59916.50884,6.09E-07
59946.17871,6.05E-07
59975.84858,6.09E-07
60005.51845,6.17E-07
60035.18831,6.22E-07
60064.85818,6.18E-07
60094.52805,6.09E-07
60124.19792,5.99E-07
60153.86778,6.01E-07
60183.53765,6.14E-07
60213.20752,6.28E-07
60242.87739,6.27E-07
60272.54726,6.13E-07
60302.21712,5.98E-07
60331.88699,5.95E-07
60361.55686,5.99E-07
60391.22673,5.98E-07
60420.89659,5.94E-07
60450.56646,5.94E-07
60480.23633,6.05E-07
60509.9062,6.19E-07
60539.57606,6.25E-07
60569.24593,6.24E-07
60598.9158,6.20E-07
60628.58567,6.24E-07
60658.25553,6.37E-07
60687.9254,6.44E-07
60717.59527,6.42E-07
60747.26514,6.36E-07
60776.935,6.29E-07
60806.60487,6.20E-07
60836.27474,6.14E-07
60865.94461,6.18E-07
60895.61448,6.24E-07
60925.28434,6.22E-07
60954.95421,6.17E-07
60984.62408,6.14E-07
61014.29395,6.12E-07
61043.96381,6.08E-07
61073.63368,6.03E-07
61103.30355,6.04E-07
61132.97342,6.08E-07
61162.64328,6.12E-07
61192.31315,6.13E-07
61221.98302,6.12E-07
61251.65289,6.09E-07
61281.32275,6.06E-07
61310.99262,6.11E-07
61340.66249,6.17E-07
61370.33236,6.16E-07
61400.00222,6.12E-07
61429.67209,6.09E-07
61459.34196,6.09E-07
61489.01183,6.16E-07
61518.6817,6.29E-07
61548.35156,6.42E-07
61578.02143,6.51E-07
61607.6913,6.60E-07
61637.36117,6.64E-07
61667.03103,6.54E-07
61696.7009,6.33E-07
61726.37077,6.16E-07
61756.04064,6.07E-07
61785.7105,6.06E-07
61815.38037,6.06E-07
61845.05024,6.06E-07
61874.72011,6.04E-07
61904.38997,6.04E-07
61934.05984,6.12E-07
61963.72971,6.26E-07
61993.39958,6.30E-07
62023.06944,6.21E-07
62052.73931,6.09E-07
62082.40918,6.01E-07
62112.07905,6.04E-07
62141.74892,6.14E-07
62171.41878,6.18E-07
62201.08865,6.11E-07
62230.75852,5.93E-07
62260.42839,5.77E-07
62290.09825,5.73E-07
62319.76812,5.81E-07
62349.43799,5.97E-07
62379.10786,6.12E-07
62408.77772,6.20E-07
62438.44759,6.23E-07
62468.11746,6.12E-07
62497.78733,5.97E-07
62527.45719,5.86E-07
62557.12706,5.82E-07
62586.79693,5.88E-07
62616.4668,5.93E-07
62646.13666,5.95E-07
62675.80653,6.03E-07
62705.4764,6.06E-07
62735.14627,5.96E-07
62764.81614,5.83E-07
62794.486,5.81E-07
62824.15587,5.92E-07
62853.82574,6.04E-07
62883.49561,6.04E-07
62913.16547,5.98E-07
62942.83534,5.93E-07
62972.50521,5.87E-07
63002.17508,5.84E-07
63031.84494,5.92E-07
63061.51481,6.04E-07
63091.18468,6.14E-07
63120.85455,6.20E-07
63150.52441,6.25E-07
63180.19428,6.25E-07
63209.86415,6.18E-07
63239.53402,6.03E-07
63269.20389,5.88E-07
63298.87375,5.79E-07
63328.54362,5.74E-07
63358.21349,5.73E-07
63387.88336,5.75E-07
63417.55322,5.82E-07
63447.22309,5.91E-07
63476.89296,5.97E-07
63506.56283,6.05E-07
63536.23269,6.19E-07
63565.90256,6.28E-07
