frequency (Hz),RIN (Hz^-1/2)
31314.75646,7.78E-06
31344.42632,8.78E-06
31374.09619,8.46E-06
31403.76606,8.49E-06
31433.43593,8.67E-06
31463.10579,7.87E-06
31492.77566,8.21E-06
31522.44553,8.15E-06
31552.1154,8.35E-06
31581.78527,7.61E-06
31611.45513,8.30E-06
31641.125,7.26E-06
31670.79487,7.40E-06
31700.46474,8.02E-06
31730.1346,8.89E-06
31759.80447,7.60E-06
31789.47434,7.55E-06
31819.14421,7.23E-06
31848.81407,7.32E-06
31878.48394,8.42E-06
31908.15381,8.58E-06
31937.82368,8.94E-06
31967.49354,8.79E-06
31997.16341,8.69E-06
32026.83328,8.45E-06
32056.50315,7.82E-06
32086.17301,7.70E-06
32115.84288,7.76E-06
32145.51275,8.18E-06
32175.18262,8.32E-06
32204.85249,8.33E-06
32234.52235,7.90E-06
32264.19222,7.91E-06
32293.86209,8.60E-06
32323.53196,7.93E-06
32353.20182,7.54E-06
32382.87169,7.44E-06
32412.54156,7.66E-06
32442.21143,8.09E-06
32471.88129,8.23E-06
32501.55116,8.38E-06
32531.22103,7.45E-06
32560.8909,7.82E-06
32590.56076,8.52E-06
32620.23063,8.84E-06
32649.9005,8.17E-06
32679.57037,8.01E-06
32709.24023,8.19E-06
32738.9101,8.31E-06
32768.57997,6.94E-06
32798.24984,7.46E-06
32827.91971,7.80E-06
32857.58957,8.06E-06
32887.25944,8.11E-06
32916.92931,8.13E-06
32946.59918,7.22E-06
32976.26904,7.13E-06
33005.93891,7.01E-06
33035.60878,6.83E-06
33065.27865,7.42E-06
33094.94851,7.64E-06
33124.61838,8.17E-06
33154.28825,8.35E-06
33183.95812,7.94E-06
33213.62798,8.10E-06
33243.29785,8.47E-06
33272.96772,7.88E-06
33302.63759,8.28E-06
33332.30745,8.05E-06
33361.97732,7.61E-06
33391.64719,7.67E-06
33421.31706,7.75E-06
33450.98693,7.51E-06
33480.65679,7.27E-06
33510.32666,7.37E-06
33539.99653,7.71E-06
33569.6664,8.31E-06
33599.33626,7.66E-06
33629.00613,7.63E-06
33658.676,8.20E-06
33688.34587,7.88E-06
33718.01573,7.54E-06
33747.6856,7.95E-06
33777.35547,8.53E-06
33807.02534,8.72E-06
33836.6952,8.77E-06
33866.36507,8.23E-06
33896.03494,8.25E-06
33925.70481,8.42E-06
33955.37467,8.73E-06
33985.04454,9.26E-06
34014.71441,8.42E-06
34044.38428,7.63E-06
34074.05415,7.77E-06
34103.72401,7.95E-06
34133.39388,8.20E-06
34163.06375,7.96E-06
34192.73362,7.47E-06
34222.40348,7.53E-06
34252.07335,7.90E-06
34281.74322,7.74E-06
34311.41309,7.93E-06
34341.08295,8.47E-06
34370.75282,8.59E-06
34400.42269,8.76E-06
34430.09256,9.01E-06
34459.76242,8.28E-06
34489.43229,7.83E-06
34519.10216,7.09E-06
34548.77203,8.11E-06
34578.4419,7.70E-06
34608.11176,7.41E-06
34637.78163,8.55E-06
34667.4515,8.55E-06
34697.12137,7.45E-06
34726.79123,7.55E-06
34756.4611,8.37E-06
34786.13097,8.21E-06
34815.80084,7.78E-06
34845.4707,8.06E-06
34875.14057,8.86E-06
34904.81044,8.92E-06
34934.48031,8.27E-06
34964.15017,8.08E-06
34993.82004,8.09E-06
35023.48991,8.26E-06
35053.15978,7.50E-06
35082.82964,7.77E-06
35112.49951,7.90E-06
35142.16938,8.15E-06
35171.83925,8.23E-06
35201.50912,8.75E-06
35231.17898,8.58E-06
35260.84885,8.49E-06
35290.51872,8.85E-06
35320.18859,8.37E-06
35349.85845,8.01E-06
35379.52832,8.04E-06
35409.19819,8.08E-06
35438.86806,7.93E-06
35468.53792,8.39E-06
35498.20779,8.41E-06
35527.87766,7.84E-06
35557.54753,7.25E-06
35587.21739,7.64E-06
35616.88726,7.57E-06
35646.55713,7.69E-06
35676.227,7.63E-06
35705.89686,8.11E-06
35735.56673,7.44E-06
35765.2366,7.54E-06
35794.90647,7.59E-06
35824.57634,7.62E-06
35854.2462,7.69E-06
35883.91607,7.31E-06
35913.58594,8.28E-06
35943.25581,8.40E-06
35972.92567,8.47E-06
36002.59554,8.09E-06
36032.26541,8.37E-06
36061.93528,8.70E-06
36091.60514,8.64E-06
36121.27501,8.14E-06
36150.94488,8.24E-06
36180.61475,8.52E-06
36210.28461,8.28E-06
36239.95448,8.16E-06
36269.62435,8.46E-06
36299.29422,8.91E-06
36328.96408,8.65E-06
36358.63395,7.28E-06
36388.30382,7.43E-06
36417.97369,8.31E-06
36447.64356,8.85E-06
36477.31342,8.51E-06
36506.98329,8.54E-06
36536.65316,8.88E-06
36566.32303,9.10E-06
36595.99289,9.15E-06
36625.66276,9.23E-06
36655.33263,8.31E-06
36685.0025,8.32E-06
36714.67236,8.23E-06
36744.34223,8.77E-06
36774.0121,8.09E-06
36803.68197,7.58E-06
36833.35183,8.64E-06
36863.0217,8.64E-06
36892.69157,8.69E-06
36922.36144,8.05E-06
36952.0313,7.58E-06
36981.70117,7.46E-06
37011.37104,7.98E-06
37041.04091,7.24E-06
37070.71078,7.67E-06
37100.38064,7.84E-06
37130.05051,7.83E-06
37159.72038,7.76E-06
37189.39025,8.85E-06
37219.06011,8.79E-06
37248.72998,8.85E-06
37278.39985,7.85E-06
37308.06972,8.28E-06
37337.73958,8.51E-06
37367.40945,8.27E-06
37397.07932,7.35E-06
37426.74919,7.13E-06
37456.41905,7.85E-06
37486.08892,7.99E-06
37515.75879,7.28E-06
37545.42866,7.59E-06
37575.09852,7.85E-06
37604.76839,8.53E-06
37634.43826,8.59E-06
37664.10813,8.79E-06
37693.778,9.62E-06
37723.44786,8.96E-06
37753.11773,8.02E-06
37782.7876,9.21E-06
37812.45747,9.49E-06
37842.12733,9.29E-06
37871.7972,8.67E-06
37901.46707,8.11E-06
37931.13694,8.13E-06
37960.8068,7.97E-06
37990.47667,8.80E-06
38020.14654,9.05E-06
38049.81641,9.48E-06
38079.48627,8.88E-06
38109.15614,8.39E-06
38138.82601,9.23E-06
38168.49588,7.91E-06
38198.16574,8.27E-06
38227.83561,8.07E-06
38257.50548,7.59E-06
38287.17535,8.43E-06
38316.84522,9.27E-06
38346.51508,8.78E-06
38376.18495,7.81E-06
38405.85482,7.66E-06
38435.52469,8.13E-06
38465.19455,8.65E-06
38494.86442,8.55E-06
38524.53429,8.91E-06
38554.20416,9.02E-06
38583.87402,8.73E-06
38613.54389,8.68E-06
38643.21376,8.14E-06
38672.88363,8.76E-06
38702.55349,9.23E-06
38732.22336,8.87E-06
38761.89323,7.71E-06
38791.5631,8.40E-06
38821.23296,8.79E-06
38850.90283,8.70E-06
38880.5727,8.43E-06
38910.24257,9.11E-06
38939.91244,8.77E-06
38969.5823,8.15E-06
38999.25217,7.68E-06
39028.92204,7.94E-06
39058.59191,8.20E-06
39088.26177,8.62E-06
39117.93164,9.31E-06
39147.60151,9.05E-06
39177.27138,8.50E-06
39206.94124,8.28E-06
39236.61111,7.84E-06
39266.28098,8.21E-06
39295.95085,7.73E-06
39325.62071,8.00E-06
39355.29058,8.70E-06
39384.96045,9.47E-06
39414.63032,8.79E-06
39444.30018,9.35E-06
39473.97005,9.40E-06
39503.63992,9.44E-06
39533.30979,9.30E-06
39562.97966,8.32E-06
39592.64952,7.80E-06
39622.31939,7.63E-06
39651.98926,7.67E-06
39681.65913,9.07E-06
39711.32899,9.50E-06
39740.99886,8.74E-06
39770.66873,8.39E-06
39800.3386,8.24E-06
39830.00846,8.04E-06
39859.67833,8.44E-06
39889.3482,8.47E-06
39919.01807,8.54E-06
39948.68793,8.48E-06
39978.3578,8.79E-06
40008.02767,8.05E-06
40037.69754,8.03E-06
40067.36741,8.66E-06
40097.03727,8.05E-06
40126.70714,7.93E-06
40156.37701,8.52E-06
40186.04688,8.37E-06
40215.71674,9.32E-06
40245.38661,9.40E-06
40275.05648,8.12E-06
40304.72635,8.35E-06
40334.39621,8.84E-06
40364.06608,8.39E-06
40393.73595,8.31E-06
40423.40582,8.35E-06
40453.07568,9.00E-06
40482.74555,9.92E-06
40512.41542,9.44E-06
40542.08529,8.41E-06
40571.75515,8.81E-06
40601.42502,8.75E-06
40631.09489,8.25E-06
40660.76476,8.92E-06
40690.43463,8.38E-06
40720.10449,8.34E-06
40749.77436,7.77E-06
40779.44423,8.28E-06
40809.1141,7.28E-06
40838.78396,7.62E-06
40868.45383,7.73E-06
40898.1237,7.88E-06
40927.79357,8.58E-06
40957.46343,9.20E-06
40987.1333,9.02E-06
41016.80317,8.10E-06
41046.47304,8.09E-06
41076.1429,8.15E-06
41105.81277,8.80E-06
41135.48264,8.94E-06
41165.15251,8.85E-06
41194.82237,8.46E-06
41224.49224,8.26E-06
41254.16211,8.68E-06
41283.83198,8.99E-06
41313.50185,8.53E-06
41343.17171,8.70E-06
41372.84158,8.61E-06
41402.51145,7.92E-06
41432.18132,8.33E-06
41461.85118,7.48E-06
41491.52105,7.98E-06
41521.19092,8.28E-06
41550.86079,8.48E-06
41580.53065,8.50E-06
41610.20052,8.11E-06
41639.87039,8.29E-06
41669.54026,8.15E-06
41699.21012,8.13E-06
41728.87999,8.79E-06
41758.54986,9.09E-06
41788.21973,9.03E-06
41817.88959,9.06E-06
41847.55946,9.40E-06
41877.22933,8.79E-06
41906.8992,8.88E-06
41936.56907,8.27E-06
41966.23893,7.55E-06
41995.9088,7.90E-06
42025.57867,8.46E-06
42055.24854,9.20E-06
42084.9184,8.88E-06
42114.58827,9.12E-06
42144.25814,8.87E-06
42173.92801,7.78E-06
42203.59787,8.20E-06
42233.26774,8.39E-06
42262.93761,8.65E-06
42292.60748,8.64E-06
42322.27734,8.73E-06
42351.94721,8.69E-06
42381.61708,8.31E-06
42411.28695,8.20E-06
42440.95681,8.45E-06
42470.62668,8.48E-06
42500.29655,9.03E-06
42529.96642,9.11E-06
42559.63629,8.83E-06
42589.30615,8.14E-06
42618.97602,6.84E-06
42648.64589,7.74E-06
42678.31576,7.84E-06
42707.98562,7.80E-06
42737.65549,8.02E-06
42767.32536,8.08E-06
42796.99523,8.98E-06
42826.66509,9.59E-06
42856.33496,9.53E-06
42886.00483,8.85E-06
42915.6747,7.78E-06
42945.34456,8.85E-06
42975.01443,8.97E-06
43004.6843,9.82E-06
43034.35417,1.00E-05
43064.02403,9.39E-06
43093.6939,8.81E-06
43123.36377,8.46E-06
43153.03364,8.52E-06
43182.70351,8.45E-06
43212.37337,8.91E-06
43242.04324,9.14E-06
43271.71311,9.02E-06
43301.38298,8.24E-06
43331.05284,9.40E-06
43360.72271,8.85E-06
43390.39258,8.20E-06
43420.06245,8.40E-06
43449.73231,8.49E-06
43479.40218,9.08E-06
43509.07205,9.14E-06
43538.74192,8.82E-06
43568.41178,9.29E-06
43598.08165,8.60E-06
43627.75152,7.71E-06
43657.42139,8.64E-06
43687.09125,9.69E-06
43716.76112,9.80E-06
43746.43099,9.19E-06
43776.10086,8.35E-06
43805.77073,8.83E-06
43835.44059,8.78E-06
43865.11046,9.37E-06
43894.78033,9.01E-06
43924.4502,9.22E-06
43954.12006,8.30E-06
43983.78993,7.98E-06
44013.4598,7.75E-06
44043.12967,8.33E-06
44072.79953,8.40E-06
44102.4694,8.82E-06
44132.13927,8.59E-06
44161.80914,9.08E-06
44191.479,8.83E-06
44221.14887,9.01E-06
44250.81874,8.64E-06
44280.48861,8.99E-06
44310.15847,9.27E-06
44339.82834,8.46E-06
44369.49821,8.38E-06
44399.16808,8.05E-06
44428.83795,8.12E-06
44458.50781,9.52E-06
44488.17768,8.92E-06
44517.84755,9.31E-06
44547.51742,9.73E-06
44577.18728,1.00E-05
44606.85715,1.03E-05
44636.52702,8.39E-06
44666.19689,8.49E-06
44695.86675,8.51E-06
44725.53662,9.15E-06
44755.20649,8.86E-06
44784.87636,8.69E-06
44814.54622,9.34E-06
44844.21609,9.07E-06
44873.88596,9.23E-06
44903.55583,9.07E-06
44933.22569,9.16E-06
44962.89556,7.90E-06
44992.56543,8.11E-06
45022.2353,7.88E-06
45051.90517,7.77E-06
45081.57503,7.96E-06
45111.2449,8.60E-06
45140.91477,8.25E-06
45170.58464,8.25E-06
45200.2545,8.58E-06
45229.92437,8.70E-06
45259.59424,8.67E-06
45289.26411,9.29E-06
45318.93397,8.68E-06
45348.60384,8.36E-06
45378.27371,8.04E-06
45407.94358,8.07E-06
45437.61344,8.54E-06
45467.28331,8.34E-06
45496.95318,8.99E-06
45526.62305,9.35E-06
45556.29291,9.02E-06
45585.96278,8.90E-06
45615.63265,8.99E-06
45645.30252,8.68E-06
45674.97239,8.33E-06
45704.64225,9.00E-06
45734.31212,9.00E-06
45763.98199,9.16E-06
45793.65186,9.52E-06
45823.32172,8.43E-06
45852.99159,8.09E-06
45882.66146,7.77E-06
45912.33133,8.52E-06
45942.00119,8.65E-06
45971.67106,8.49E-06
46001.34093,7.75E-06
46031.0108,8.14E-06
46060.68066,8.41E-06
46090.35053,8.58E-06
46120.0204,8.35E-06
46149.69027,7.74E-06
46179.36014,8.05E-06
46209.03,8.80E-06
46238.69987,8.72E-06
46268.36974,8.76E-06
46298.03961,8.40E-06
46327.70947,8.73E-06
46357.37934,8.40E-06
46387.04921,8.40E-06
46416.71908,8.00E-06
46446.38894,8.37E-06
46476.05881,8.29E-06
46505.72868,9.17E-06
46535.39855,8.90E-06
46565.06841,8.02E-06
46594.73828,8.39E-06
46624.40815,8.79E-06
46654.07802,9.33E-06
46683.74788,9.16E-06
46713.41775,8.76E-06
46743.08762,8.96E-06
46772.75749,8.97E-06
46802.42736,8.64E-06
46832.09722,8.51E-06
46861.76709,8.24E-06
46891.43696,8.26E-06
46921.10683,8.56E-06
46950.77669,9.11E-06
46980.44656,8.64E-06
47010.11643,9.01E-06
47039.7863,8.73E-06
47069.45616,8.42E-06
47099.12603,8.40E-06
47128.7959,8.68E-06
47158.46577,8.11E-06
47188.13563,8.76E-06
47217.8055,8.39E-06
47247.47537,8.01E-06
47277.14524,8.23E-06
47306.8151,8.37E-06
47336.48497,9.14E-06
47366.15484,8.89E-06
47395.82471,8.89E-06
47425.49458,9.57E-06
47455.16444,9.14E-06
47484.83431,8.07E-06
47514.50418,8.79E-06
47544.17405,8.55E-06
47573.84391,8.90E-06
47603.51378,9.59E-06
47633.18365,9.04E-06
47662.85352,8.54E-06
47692.52338,8.37E-06
47722.19325,8.73E-06
47751.86312,8.44E-06
47781.53299,8.44E-06
47811.20285,8.11E-06
47840.87272,9.00E-06
47870.54259,8.77E-06
47900.21246,8.50E-06
47929.88232,8.52E-06
47959.55219,9.28E-06
47989.22206,9.34E-06
48018.89193,8.60E-06
48048.5618,8.00E-06
48078.23166,8.48E-06
48107.90153,7.89E-06
48137.5714,9.00E-06
48167.24127,9.85E-06
48196.91113,9.76E-06
48226.581,9.93E-06
48256.25087,9.53E-06
48285.92074,9.13E-06
48315.5906,9.14E-06
48345.26047,8.92E-06
48374.93034,8.99E-06
48404.60021,8.99E-06
48434.27007,8.82E-06
48463.93994,8.95E-06
48493.60981,9.51E-06
48523.27968,9.34E-06
48552.94954,9.44E-06
48582.61941,9.00E-06
48612.28928,8.53E-06
48641.95915,8.89E-06
48671.62902,8.58E-06
48701.29888,9.00E-06
48730.96875,8.51E-06
48760.63862,8.71E-06
48790.30849,9.62E-06
48819.97835,9.24E-06
48849.64822,8.59E-06
48879.31809,8.79E-06
48908.98796,8.83E-06
48938.65782,8.37E-06
48968.32769,8.01E-06
48997.99756,8.66E-06
49027.66743,9.06E-06
49057.33729,9.11E-06
49087.00716,9.32E-06
49116.67703,9.48E-06
49146.3469,8.93E-06
49176.01676,9.12E-06
49205.68663,8.73E-06
49235.3565,8.42E-06
49265.02637,7.78E-06
49294.69624,8.67E-06
49324.3661,9.34E-06
49354.03597,9.45E-06
49383.70584,9.66E-06
49413.37571,9.47E-06
49443.04557,9.24E-06
49472.71544,9.16E-06
49502.38531,9.77E-06
49532.05518,9.71E-06
49561.72504,8.68E-06
49591.39491,8.46E-06
49621.06478,8.59E-06
49650.73465,8.98E-06
49680.40451,9.43E-06
49710.07438,8.99E-06
49739.74425,8.49E-06
49769.41412,8.76E-06
49799.08398,8.16E-06
49828.75385,8.28E-06
49858.42372,8.84E-06
49888.09359,9.01E-06
49917.76346,9.12E-06
49947.43332,8.11E-06
49977.10319,8.48E-06
50006.77306,8.25E-06
50036.44293,8.11E-06
50066.11279,8.66E-06
50095.78266,8.50E-06
50125.45253,8.78E-06
50155.1224,9.37E-06
50184.79226,9.72E-06
50214.46213,9.01E-06
50244.132,8.31E-06
50273.80187,8.53E-06
50303.47173,8.72E-06
50333.1416,8.47E-06
50362.81147,7.69E-06
50392.48134,8.00E-06
50422.1512,8.58E-06
50451.82107,9.74E-06
50481.49094,9.55E-06
50511.16081,9.26E-06
50540.83068,8.26E-06
50570.50054,8.94E-06
50600.17041,9.26E-06
50629.84028,8.32E-06
50659.51015,8.57E-06
50689.18001,8.46E-06
50718.84988,8.08E-06
50748.51975,8.59E-06
50778.18962,8.33E-06
50807.85948,8.59E-06
50837.52935,7.90E-06
50867.19922,8.21E-06
50896.86909,8.02E-06
50926.53895,8.24E-06
50956.20882,8.56E-06
50985.87869,8.78E-06
51015.54856,8.73E-06
51045.21842,8.08E-06
51074.88829,8.65E-06
51104.55816,8.64E-06
51134.22803,9.26E-06
51163.8979,9.18E-06
51193.56776,1.00E-05
51223.23763,9.28E-06
51252.9075,8.38E-06
51282.57737,8.23E-06
51312.24723,8.03E-06
51341.9171,8.30E-06
51371.58697,8.90E-06
51401.25684,9.18E-06
51430.9267,8.44E-06
51460.59657,8.54E-06
51490.26644,8.34E-06
51519.93631,8.64E-06
51549.60617,7.85E-06
51579.27604,8.14E-06
51608.94591,8.31E-06
51638.61578,8.07E-06
51668.28565,8.28E-06
51697.95551,9.35E-06
51727.62538,8.62E-06
51757.29525,8.39E-06
51786.96512,9.03E-06
51816.63498,8.72E-06
51846.30485,8.47E-06
51875.97472,7.86E-06
51905.64459,8.42E-06
51935.31445,8.52E-06
51964.98432,9.18E-06
51994.65419,8.80E-06
52024.32406,8.86E-06
52053.99392,8.44E-06
52083.66379,8.89E-06
52113.33366,9.23E-06
52143.00353,8.93E-06
52172.67339,8.28E-06
52202.34326,8.65E-06
52232.01313,8.45E-06
52261.683,8.10E-06
52291.35287,8.08E-06
52321.02273,8.78E-06
52350.6926,8.36E-06
52380.36247,8.69E-06
52410.03234,8.36E-06
52439.7022,8.98E-06
52469.37207,8.74E-06
52499.04194,7.99E-06
52528.71181,8.17E-06
52558.38167,7.87E-06
52588.05154,8.13E-06
52617.72141,8.72E-06
52647.39128,9.22E-06
52677.06114,9.60E-06
52706.73101,8.67E-06
52736.40088,8.34E-06
52766.07075,8.31E-06
52795.74061,8.54E-06
52825.41048,9.38E-06
52855.08035,9.74E-06
52884.75022,9.16E-06
52914.42009,8.74E-06
52944.08995,8.73E-06
52973.75982,8.14E-06
53003.42969,8.50E-06
53033.09956,8.35E-06
53062.76942,8.66E-06
53092.43929,9.25E-06
53122.10916,8.31E-06
53151.77903,8.19E-06
53181.44889,9.23E-06
53211.11876,9.16E-06
53240.78863,9.46E-06
53270.4585,9.31E-06
53300.12836,9.11E-06
53329.79823,9.77E-06
53359.4681,8.56E-06
53389.13797,8.25E-06
53418.80783,8.84E-06
53448.4777,8.80E-06
53478.14757,8.14E-06
53507.81744,8.62E-06
53537.48731,8.88E-06
53567.15717,9.60E-06
53596.82704,8.89E-06
53626.49691,8.39E-06
53656.16678,7.75E-06
53685.83664,7.75E-06
53715.50651,7.90E-06
53745.17638,7.73E-06
53774.84625,7.83E-06
53804.51611,7.88E-06
53834.18598,8.63E-06
53863.85585,9.07E-06
53893.52572,8.11E-06
53923.19558,8.29E-06
53952.86545,8.55E-06
53982.53532,8.44E-06
54012.20519,7.93E-06
54041.87505,8.58E-06
54071.54492,8.39E-06
54101.21479,8.90E-06
54130.88466,8.73E-06
54160.55453,8.69E-06
54190.22439,8.63E-06
54219.89426,8.22E-06
54249.56413,8.53E-06
54279.234,8.33E-06
54308.90386,7.69E-06
54338.57373,8.29E-06
54368.2436,8.79E-06
54397.91347,9.22E-06
54427.58333,9.11E-06
54457.2532,9.10E-06
54486.92307,7.69E-06
54516.59294,7.79E-06
54546.2628,8.36E-06
54575.93267,8.21E-06
54605.60254,7.98E-06
54635.27241,8.70E-06
54664.94227,9.71E-06
54694.61214,9.36E-06
54724.28201,9.31E-06
54753.95188,9.11E-06
54783.62175,9.20E-06
54813.29161,9.92E-06
54842.96148,9.56E-06
54872.63135,1.03E-05
54902.30122,9.87E-06
54931.97108,8.62E-06
54961.64095,8.32E-06
54991.31082,7.84E-06
55020.98069,8.85E-06
55050.65055,9.30E-06
55080.32042,9.20E-06
55109.99029,9.01E-06
55139.66016,9.08E-06
55169.33002,9.20E-06
55198.99989,8.62E-06
55228.66976,8.14E-06
55258.33963,8.03E-06
55288.00949,7.92E-06
55317.67936,8.33E-06
55347.34923,8.24E-06
55377.0191,8.39E-06
55406.68897,8.42E-06
55436.35883,8.18E-06
55466.0287,7.96E-06
55495.69857,8.57E-06
55525.36844,8.08E-06
55555.0383,7.88E-06
55584.70817,8.36E-06
55614.37804,9.13E-06
55644.04791,8.79E-06
55673.71777,8.74E-06
55703.38764,8.92E-06
55733.05751,8.52E-06
55762.72738,8.72E-06
55792.39724,8.44E-06
55822.06711,9.00E-06
55851.73698,9.24E-06
55881.40685,9.13E-06
55911.07671,9.38E-06
55940.74658,8.83E-06
55970.41645,8.57E-06
56000.08632,8.69E-06
56029.75619,8.56E-06
56059.42605,8.11E-06
56089.09592,8.21E-06
56118.76579,8.09E-06
56148.43566,8.56E-06
56178.10552,7.54E-06
56207.77539,7.65E-06
56237.44526,7.95E-06
56267.11513,8.25E-06
56296.78499,8.32E-06
56326.45486,8.36E-06
56356.12473,8.46E-06
56385.7946,8.84E-06
56415.46446,8.87E-06
56445.13433,9.21E-06
56474.8042,9.22E-06
56504.47407,8.66E-06
56534.14393,8.79E-06
56563.8138,8.87E-06
56593.48367,8.66E-06
56623.15354,9.17E-06
56652.82341,1.01E-05
56682.49327,9.78E-06
56712.16314,8.60E-06
56741.83301,9.70E-06
56771.50288,9.40E-06
56801.17274,8.86E-06
56830.84261,7.67E-06
56860.51248,8.73E-06
56890.18235,9.67E-06
56919.85221,9.15E-06
56949.52208,8.31E-06
56979.19195,8.41E-06
57008.86182,8.33E-06
57038.53168,8.66E-06
57068.20155,8.73E-06
57097.87142,9.78E-06
57127.54129,9.89E-06
57157.21116,8.91E-06
57186.88102,8.54E-06
57216.55089,8.76E-06
57246.22076,8.88E-06
57275.89063,8.93E-06
57305.56049,8.66E-06
57335.23036,9.20E-06
57364.90023,8.83E-06
57394.5701,8.28E-06
57424.23996,8.08E-06
57453.90983,8.11E-06
57483.5797,8.43E-06
57513.24957,7.91E-06
57542.91943,8.02E-06
57572.5893,8.69E-06
57602.25917,9.05E-06
57631.92904,9.08E-06
57661.5989,8.94E-06
57691.26877,7.90E-06
57720.93864,8.81E-06
57750.60851,8.64E-06
57780.27838,8.59E-06
57809.94824,8.65E-06
57839.61811,9.61E-06
57869.28798,8.97E-06
57898.95785,8.44E-06
57928.62771,8.14E-06
57958.29758,1.01E-05
57987.96745,9.21E-06
58017.63732,8.26E-06
58047.30718,9.35E-06
58076.97705,9.31E-06
58106.64692,8.81E-06
58136.31679,9.05E-06
58165.98665,8.78E-06
58195.65652,9.05E-06
58225.32639,8.10E-06
58254.99626,7.91E-06
58284.66612,7.68E-06
58314.33599,7.83E-06
58344.00586,8.08E-06
58373.67573,7.86E-06
58403.3456,7.47E-06
58433.01546,7.55E-06
58462.68533,8.44E-06
58492.3552,8.46E-06
58522.02507,9.15E-06
58551.69493,8.96E-06
58581.3648,8.82E-06
58611.03467,8.18E-06
58640.70454,7.99E-06
58670.3744,8.18E-06
58700.04427,8.45E-06
58729.71414,9.86E-06
58759.38401,9.61E-06
58789.05387,8.33E-06
58818.72374,7.81E-06
58848.39361,7.90E-06
58878.06348,7.74E-06
58907.73334,7.93E-06
58937.40321,7.87E-06
58967.07308,8.35E-06
58996.74295,9.36E-06
59026.41282,9.02E-06
59056.08268,9.35E-06
59085.75255,9.09E-06
59115.42242,8.64E-06
59145.09229,8.18E-06
59174.76215,7.79E-06
59204.43202,8.08E-06
59234.10189,8.23E-06
59263.77176,7.83E-06
59293.44162,8.41E-06
59323.11149,7.90E-06
59352.78136,8.55E-06
59382.45123,9.17E-06
59412.12109,8.76E-06
59441.79096,7.79E-06
59471.46083,8.23E-06
59501.1307,8.53E-06
59530.80056,8.68E-06
59560.47043,8.40E-06
59590.1403,8.88E-06
59619.81017,9.43E-06
59649.48004,9.03E-06
59679.1499,9.50E-06
59708.81977,9.74E-06
59738.48964,9.65E-06
59768.15951,9.56E-06
59797.82937,8.91E-06
59827.49924,8.99E-06
59857.16911,8.54E-06
59886.83898,9.00E-06
59916.50884,9.04E-06
59946.17871,8.50E-06
59975.84858,8.94E-06
60005.51845,9.23E-06
60035.18831,7.76E-06
60064.85818,9.41E-06
60094.52805,9.63E-06
60124.19792,8.61E-06
60153.86778,8.15E-06
60183.53765,8.12E-06
60213.20752,8.80E-06
60242.87739,8.78E-06
60272.54726,8.71E-06
60302.21712,9.10E-06
60331.88699,8.67E-06
60361.55686,8.04E-06
60391.22673,8.26E-06
60420.89659,9.25E-06
60450.56646,9.11E-06
60480.23633,8.36E-06
60509.9062,8.91E-06
60539.57606,8.91E-06
60569.24593,9.26E-06
60598.9158,9.00E-06
60628.58567,8.68E-06
60658.25553,8.40E-06
60687.9254,8.84E-06
60717.59527,8.24E-06
60747.26514,8.20E-06
60776.935,9.31E-06
60806.60487,9.10E-06
60836.27474,8.54E-06
60865.94461,8.65E-06
60895.61448,9.12E-06
60925.28434,8.26E-06
60954.95421,8.89E-06
60984.62408,9.64E-06
61014.29395,9.83E-06
61043.96381,9.73E-06
61073.63368,8.99E-06
61103.30355,8.58E-06
61132.97342,9.20E-06
61162.64328,9.98E-06
61192.31315,9.32E-06
61221.98302,8.91E-06
61251.65289,8.78E-06
61281.32275,9.38E-06
61310.99262,9.08E-06
61340.66249,8.85E-06
61370.33236,9.35E-06
61400.00222,9.65E-06
61429.67209,8.99E-06
61459.34196,8.67E-06
61489.01183,8.57E-06
61518.6817,9.17E-06
61548.35156,9.11E-06
61578.02143,7.95E-06
61607.6913,7.91E-06
61637.36117,7.78E-06
61667.03103,8.50E-06
61696.7009,9.21E-06
61726.37077,9.15E-06
61756.04064,8.30E-06
61785.7105,8.89E-06
61815.38037,8.45E-06
61845.05024,9.71E-06
61874.72011,1.00E-05
61904.38997,1.03E-05
61934.05984,9.66E-06
61963.72971,8.32E-06
61993.39958,7.86E-06
62023.06944,7.89E-06
62052.73931,8.17E-06
62082.40918,8.19E-06
62112.07905,9.23E-06
62141.74892,9.25E-06
62171.41878,1.01E-05
62201.08865,9.31E-06
62230.75852,9.34E-06
62260.42839,9.03E-06
62290.09825,9.01E-06
62319.76812,8.31E-06
62349.43799,8.39E-06
62379.10786,9.35E-06
62408.77772,9.78E-06
62438.44759,8.70E-06
62468.11746,8.31E-06
62497.78733,8.27E-06
62527.45719,8.98E-06
62557.12706,8.97E-06
62586.79693,8.64E-06
62616.4668,9.45E-06
62646.13666,1.01E-05
62675.80653,9.02E-06
62705.4764,9.23E-06
62735.14627,9.22E-06
62764.81614,9.27E-06
62794.486,9.04E-06
62824.15587,8.98E-06
62853.82574,9.61E-06
62883.49561,9.44E-06
62913.16547,9.54E-06
62942.83534,8.88E-06
62972.50521,8.38E-06
63002.17508,8.26E-06
63031.84494,8.25E-06
63061.51481,8.23E-06
63091.18468,8.27E-06
63120.85455,8.40E-06
63150.52441,7.60E-06
63180.19428,7.66E-06
63209.86415,8.84E-06
